id,name,头像,类别,详情页,总点赞,总收藏,总评论,总分享,笔记数量,总互动量,门槛校验结果,收藏点赞比,评论点赞比,博主类型,投放建议
6a44bfba00000000080013d9,沙漠的鲸鱼,https://sns-avatar-qc.xhscdn.com/avatar/6093fa277cc35d2c7fc99acf.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB7YyCH4EjzQUYvinIPW-S20PggEHM1KopcHsDyHODOQQ=,394,71,340,193,1,998,双门槛全部达标,0.18,0.863,普通低价值博主,转化比值一般，性价比偏低
6a44d0b1000000001702a639,甜心羊总,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ubjrsobiq005ptj20i3idg0huvsfng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB7YyCH4EjzQUYvinIPW-S28GSStzxXrTZYtukEo5qAxQ=,6121,1809,148,294,1,8372,双门槛全部达标,0.296,0.024,普通低价值博主,转化比值一般，性价比偏低
6a4506600000000007029d22,是麻酱呀！是个穿搭怪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320j5506a6800493ckdjfacgi8d0ihd0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1K0iQ5KetrNgisYeo9-4q3M=,36,19,1,3,1,59,总互动不足100,0.528,0.028,普通低价值博主,总互动仅59，流量薄弱，不建议投放
6a450e26000000001101661c,CHRIS💤,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p050fhsia005p0s8s34i8ksvgg36to?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1GzVScxQy61c81RnZVVztgU=,157,98,1,14,1,270,双门槛全部达标,0.624,0.006,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4529de0000000022008272,萨沙白,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m7d38oj5me04a3a2cggmk8olusp6u0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1KMZ90yoU7epejqSPK-5SS8=,3244,491,131,149,1,4015,双门槛全部达标,0.151,0.04,普通低价值博主,转化比值一般，性价比偏低
6a45c27c000000001c02747e,咕咚椰椰欧美穿搭分享,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320thocreno005q027d93jtkjel4dsi0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1LyTcKL1OpWFO2XqG4vgRfI=,1858,1316,10,121,1,3305,双门槛全部达标,0.708,0.005,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a45ce48000000001503e3a9,一升屁,https://sns-avatar-qc.xhscdn.com/avatar/64802a6194b042977cdd7841.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1Ps47LCCCW9-vntj7jUTFI4=,11905,2688,129,406,1,15128,双门槛全部达标,0.226,0.011,普通低价值博主,转化比值一般，性价比偏低
6a45e24f00000000080005d3,Chic溪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u3h6v622a005p3and844u5c0ht68a0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1JSAGhdabv-x1Rf1uasgd_c=,572,540,19,70,1,1201,双门槛全部达标,0.944,0.033,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a45e874000000000803d031,井井玩,https://sns-avatar-qc.xhscdn.com/avatar/61b30e774fd8210778aa8c70.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1HiLflo62APINs2fgxfMCU0=,6686,3271,162,437,1,10556,双门槛全部达标,0.489,0.024,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a45f6bf000000000803f824,曾曾在此,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vl40a50m60046prd1risj18ntkn06g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB36IyAedIoclyXkvLQrOd1F5Lj6mEajZIlKNyoMEbN8o=,1417,732,334,62,1,2545,双门槛全部达标,0.517,0.236,普通低价值博主,转化比值一般，性价比偏低
6a462841000000001603eddb,Jarrvis,https://sns-avatar-qc.xhscdn.com/avatar/6276251d3f65210332fe4194.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB14KHMOnU8RgVWYWI5ZrAM7z8I-mtC2wb8vvxjP7fRl4=,512,177,31,32,1,752,双门槛全部达标,0.346,0.061,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a46542a0000000015027bb3,Jackonly,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2pdlq0oqk800g5n7ufm75rq9l86614k8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB14KHMOnU8RgVWYWI5ZrAMzHvzz86lpCF-un7Fc9Ul00=,9804,4081,136,534,1,14555,双门槛全部达标,0.416,0.014,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a46632c000000000f029d31,ZOE的穿搭日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a7ratdp6m004a7attkhai8jugenpgg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB14KHMOnU8RgVWYWI5ZrAM7K7A-xhkRyejy9BydVRsao=,95,24,5,7,1,131,双门槛全部达标,0.253,0.053,普通低价值博主,转化比值一般，性价比偏低
6a46ec8c000000001101e7a6,念念穿搭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320s92hlgn40g5q89v48tpdav1rbvlm8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB14KHMOnU8RgVWYWI5ZrAM59YMOwcWrJqTeuFslhPifg=,114,127,3,21,1,265,双门槛全部达标,1.114,0.026,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a470e30000000000602182e,天亮了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314rmol3bhe004a4srivvvf4o6ui3bm0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3leVxkUdi4F9HyXSX0A-kB1o=,421,173,3,40,1,637,双门槛全部达标,0.411,0.007,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a47849a000000001c026d0f,中森小明菜,https://sns-avatar-qc.xhscdn.com/avatar/650c6cf3abda9602114ec780.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3lV7kauMKcCcnO1w3QGdG1bk=,219,121,5,9,1,354,双门槛全部达标,0.553,0.023,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a478abc000000001c02597a,野兽nnn,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tcic9l0lk1049oqfhq1g8e3836p8qg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3leclCBDAK49qqx48i7j4Gkg=,4097,1312,88,266,1,5763,双门槛全部达标,0.32,0.021,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a479fd0000000000702cd17,羊村霸道懒总,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3212o6eqpnu005q4nq9ma63dkok4cbeo?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3lexzqZVFp2MIXUKQqnQEWYI=,2553,442,30,96,1,3121,双门槛全部达标,0.173,0.012,普通低价值博主,转化比值一般，性价比偏低
6a47b7860000000011006d90,林旅,https://sns-avatar-qc.xhscdn.com/avatar/6078fa9bc37950db5bf91bc8.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3lYL9FtIVEP1QsyZ21IhK0LA=,430,126,36,8,1,600,双门槛全部达标,0.293,0.084,普通低价值博主,转化比值一般，性价比偏低
6a47c35300000000110059d6,草莓不甜.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31sd6rj5ilc005o7btmgg97jt218htp0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3lV8ucLIuFlAIMlZZZWE7-b8=,11799,8257,50,1407,1,21513,双门槛全部达标,0.7,0.004,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a47daf30000000008002819,小青的衣橱记.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k22krdb30005q36lb6ms42erbu97ho?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABhOMgTwFUr3sCBRY75US3lTVj_d2sV5xYu4auMkM31pE=,165,98,12,9,1,284,双门槛全部达标,0.594,0.073,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a486456000000001101573e,Serendipity,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31onvlomrkq005q864l5dohkd632q020?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhtSJrlTr3rpA--PMS_pDOqk=,68,31,0,4,1,103,双门槛全部达标,0.456,0.0,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a48888b000000001101d589,小熊不软糖批发商（暖妈十级女摄）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tbp1cgel6004a0qmn6ujuaflu9idig?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhgnQauHJxx9w91liAdNWzao=,16180,1987,208,1256,1,19631,双门槛全部达标,0.123,0.013,普通低价值博主,转化比值一般，性价比偏低
6a48b7fd000000001602704f,漱石枕流中式,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3187e1j4i0s0g5p45qg1noqjblhchfno?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhrptpgb98_KlkhQRAe6VrJU=,353,134,78,90,1,655,双门槛全部达标,0.38,0.221,普通低价值博主,转化比值一般，性价比偏低
6a48b9c300000000060323d9,织就萤火,https://sns-avatar-qc.xhscdn.com/avatar/6486d218c66cea47a1fb66f6.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhv77C-PvkbV9hzUeqIi6AGs=,4005,1305,738,395,1,6443,双门槛全部达标,0.326,0.184,普通低价值博主,转化比值一般，性价比偏低
6a48caa900000000070261e1,鸡蛋饭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ci4v4u00m705n78uo0kfebo3pp1qk0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhrfNVfGJp2AYVa2jjMwL94Q=,2450,576,76,51,1,3153,双门槛全部达标,0.235,0.031,普通低价值博主,转化比值一般，性价比偏低
6a48d8f4000000001003ff18,黎千千Nico,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ubf4gtale1040hu44h6frujgc9jr50?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhlA6so908M1HTc9Pq3m6aXs=,22767,3034,236,1231,1,27268,双门槛全部达标,0.133,0.01,普通低价值博主,转化比值一般，性价比偏低
6a48fa57000000002103dc19,与时俱进🌞,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310ndr25vma505pfsa8djcnr1hd03bf0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB8Y4ftibNX7Si0FeRfrjzhndenu-7_V0HG6PPv2xJl1k=,344,179,10,45,1,578,双门槛全部达标,0.52,0.029,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a49bdc80000000022016bf2,神奇浮板少女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r1b1u0png005nl9ehng8qmikqe9g7o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB_92JVugd7Dn7-zXqMlyFfWRx1HYvaOi-dnKxseKrHOA=,3925,1189,58,102,1,5274,双门槛全部达标,0.303,0.015,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a49bf4c0000000006035ad5,MKDP,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31l7u5fvnli004a7b38a0r61a364rvk0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB_92JVugd7Dn7-zXqMlyFfepx8Bdbe-RGdc3U5te3jxU=,136,19,5,5,1,165,双门槛全部达标,0.14,0.037,普通低价值博主,转化比值一般，性价比偏低
6a49e625000000001503dedf,油头,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ovfqsc11o005o2opkh08tkkdco5638?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB_92JVugd7Dn7-zXqMlyFfTLPb6_zN1DgYwYjT_3M1xQ=,660,490,21,11,1,1182,双门槛全部达标,0.742,0.032,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a49fd0e000000000702c4c6,是小羊咩咩～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u9q5m3qio705n3h24o465t9pb6r8j8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB_92JVugd7Dn7-zXqMlyFfVl4H9oVLBAitFWBWV3XLzA=,44,17,1,4,1,66,总互动不足100,0.386,0.023,普通低价值博主,总互动仅66，流量薄弱，不建议投放
6a4a087f000000002003991e,亚克力枪枪,https://sns-avatar-qc.xhscdn.com/avatar/6084fbf82628e06035065ed3.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvS_1Fl3Z8-VIJzowF-U9ZQg=,7981,239,371,212,1,8803,双门槛全部达标,0.03,0.046,普通低价值博主,转化比值一般，性价比偏低
6a4a1c96000000000f029014,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOva9r4NrViA7Bt3twBUf8ch0=,1,3,0,0,1,4,总互动不足100,3.0,0.0,普通低价值博主,总互动仅4，流量薄弱，不建议投放
6a4a20c3000000000f0172ff,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvYidgHtCkUGm6TIOtzvDZEw=,1,1,0,0,1,2,总互动不足100,1.0,0.0,普通低价值博主,总互动仅2，流量薄弱，不建议投放
6a4a21fd000000001700a523,小baby涵涵,https://sns-avatar-qc.xhscdn.com/avatar/61a2436a1486ff88c2d04426.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvXabFg1ePIxKkq4Dy_DYk1E=,3118,1177,37,213,1,4545,双门槛全部达标,0.377,0.012,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4a2e770000000008000771,y6ughd,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vcb2386iq004a61ber35hpp2dkqb2g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvR_C1iLzeMXE56kn431onNI=,1500,517,11,65,1,2093,双门槛全部达标,0.345,0.007,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4a3a9a000000001503cb40,怡宝,https://sns-avatar-qc.xhscdn.com/avatar/60e1da2f2039af9fa2b358ca.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvccglvReJp5VpLtxKg4O_Cs=,8310,3645,150,355,1,12460,双门槛全部达标,0.439,0.018,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4a4ac00000000011017782,小肥.,https://sns-avatar-qc.xhscdn.com/avatar/62e92fb1f08b34c5ef42fd34.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvTyfAp7-pOhHLNWS555oHfc=,456,109,34,4,1,603,双门槛全部达标,0.239,0.075,普通低价值博主,转化比值一般，性价比偏低
6a4a5066000000000f01c86c,颉颉与猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo322fjdbutn2005pjivjj0u3t85hneh5o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvWkjbuVGyS5yYnkXPGlnFlQ=,4981,1203,0,70,1,6254,双门槛全部达标,0.242,0.0,普通低价值博主,转化比值一般，性价比偏低
6a4a6a670000000011016f80,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvcAr1ulDeixDI1yRsgy8h7w=,1,1,0,0,1,2,总互动不足100,1.0,0.0,普通低价值博主,总互动仅2，流量薄弱，不建议投放
6a4afe8f000000000702cb86,Fairychen,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31eek9p2egk005n5j71k4b7g15qrbd30?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABtPYiXblrkg46zuTjbCtOvf0RBUNChxiHoEEbIUzcLxQ=,642,176,38,46,1,902,双门槛全部达标,0.274,0.059,普通低价值博主,转化比值一般，性价比偏低
6a4b0680000000001603fa07,LXYuuu-,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312htjof07q004a34fubskfm8nrm1m60?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxKz0c3lbBmRbaWSA3yHL3M1I=,4375,1688,55,353,1,6471,双门槛全部达标,0.386,0.013,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4b2853000000002201be39,_WithYue,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321qqe0tnne005oc256i41ho9je9lbf0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxK5UMKmvm6BxUrWnEoeSCOs0=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
6a4b6485000000000f0070c8,希文_Sivan,https://sns-avatar-qc.xhscdn.com/avatar/624d555de8363e802e354219.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxK4_baKhdUa7IfdV7f3WXbXA=,308,92,6,4,1,410,双门槛全部达标,0.299,0.019,普通低价值博主,转化比值一般，性价比偏低
6a4b6aed000000000602046d,发财宅女,https://sns-avatar-qc.xhscdn.com/avatar/6141f9cd443457849cc276dc.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxKzSqgtraUW3tcmK3-KzQ8e8=,13597,1508,2435,606,1,18146,双门槛全部达标,0.111,0.179,高讨论声量型,新品造势、品牌话题引爆，不适合直接带货转化
6a4b76450000000022019b5e,一点儿小儿,https://sns-avatar-qc.xhscdn.com/avatar/619ba64200000000210231a3.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxK_d22pTM60IS1_pkY5J6FOo=,2140,950,36,78,1,3204,双门槛全部达标,0.444,0.017,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4b8090000000001101fc2d,LIT LIGHT 里奈拾光,https://sns-avatar-qc.xhscdn.com/avatar/62e0f594d26d9f0001f14d86.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxK-Cf_DnhEmbQOyxgXNgsTMs=,1,0,0,0,1,1,总互动不足100,0.0,0.0,普通低价值博主,总互动仅1，流量薄弱，不建议投放
6a4b9afe0000000011015dfb,焓姨,https://sns-avatar-qc.xhscdn.com/avatar/610cff48f7616b2240c6ebf3.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxK-vK9yOSCgNTYythlctpaSU=,2451,1969,202,522,1,5144,双门槛全部达标,0.803,0.082,普通低价值博主,转化比值一般，性价比偏低
6a4b9c140000000016024642,nuria,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lvkirem5e004a421jue0t9gnr7molg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxKwqXcynnk4NS9N58x5LowPM=,10742,1355,112,280,1,12489,双门槛全部达标,0.126,0.01,普通低价值博主,转化比值一般，性价比偏低
6a4bf7080000000016024a45,我不是麻瓜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ug8bd422a705pb9p2dmac3dv32iqt8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABxrvC-kxowxsGCZWMLMpxK_LXyr7gBqwtNmZquVpFO68=,114099,20356,498,3078,1,138031,双门槛全部达标,0.178,0.004,普通低价值博主,转化比值一般，性价比偏低
6a4c958c00000000110046a7,闪闪ing！,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320ei4cv15e0g5q3uq8qjfqdjs8afffo?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABIbGE4451ctX4rwHiGOryh5r0mjYpVIBQUsMijM-uAso=,7361,3802,141,362,1,11666,双门槛全部达标,0.517,0.019,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4ca4590000000007023ff3,汪旭圆（奶音）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321gtn8fano005nt432i09etlaaknfro?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABIbGE4451ctX4rwHiGOryh3t3q19QR2n71trU5gMnbBo=,1844,421,30,119,1,2414,双门槛全部达标,0.228,0.016,普通低价值博主,转化比值一般，性价比偏低
6a4cdc520000000011012456,Yann 张妍,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31q950ff7n4004adfg0soru50jr09eeg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABIbGE4451ctX4rwHiGOryh1cHnIq7-QV3bHr3ZOiz8c4=,2445,1755,35,112,1,4347,双门槛全部达标,0.718,0.014,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4cf11e000000000803e3d7,Pretty私服穿搭,https://sns-avatar-qc.xhscdn.com/avatar/668547dfb60d8bbbc85323d8.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABIbGE4451ctX4rwHiGOryh6DOkJ-humdI8uumNJ98P-U=,540,186,200,76,1,1002,双门槛全部达标,0.344,0.37,普通低价值博主,转化比值一般，性价比偏低
6a4d00c6000000001503c93a,辛夷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pf42cmvigdg5q1maq37nnvml0ld4ig?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABgh1mbI-VWRMlTQ8sIpYzDurEP4B3_odciXsDJptm5bQ=,72,34,1,4,1,111,双门槛全部达标,0.472,0.014,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a4ddd9c000000001502618b,小嘉嘉,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321oih1ia7a004bulifis5aa7g32511o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABgh1mbI-VWRMlTQ8sIpYzDr3yQ5_1TZBLjBjXPQY6hu0=,5605,1191,132,420,1,7348,双门槛全部达标,0.212,0.024,普通低价值博主,转化比值一般，性价比偏低
6a4e1eba000000000f030c11,颉颉与猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo322fjdbutn2005pjivjj0u3t85hneh5o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABoe9urFr52VXIINk8ahKSRuq-qTllMWuV_-bzohOS1o0=,5815,1164,0,219,1,7198,双门槛全部达标,0.2,0.0,普通低价值博主,转化比值一般，性价比偏低
